model,location,target_type,forecast_date,target_val,current_val,rel_score,average,nmod,ens_type
mean_ensemble,AT,Cases,,23235.5866998792,19497.7397758152,1.19170667816074,average,3,mean
mean_ensemble,Average,Cases,,26111.546872378,17850.4360287352,1.46279602528163,average,3,mean
mean_ensemble,BE,Cases,,33403.7693380133,28242.2410563859,1.18275916104966,average,3,mean
mean_ensemble,BG,Cases,,7056.08810235507,5716.46989130435,1.23434361354522,average,3,mean
mean_ensemble,CY,Cases,,4881.4284473128,3610.30183537138,1.35208319689167,average,3,mean
mean_ensemble,EE,Cases,,3628.86535099638,2889.41835371377,1.25591551889057,average,3,mean
mean_ensemble,ES,Cases,,85430.4825837862,69774.1730412138,1.22438545467712,average,3,mean
mean_ensemble,FI,Cases,,6560.91572765701,5735.8456861413,1.1438445325524,average,3,mean
mean_ensemble,GR,Cases,,33699.6662220713,18753.3220538949,1.79699714670405,average,3,mean
mean_ensemble,HR,Cases,,5767.64502792874,5391.66946105073,1.06973268105437,average,3,mean
mean_ensemble,HU,Cases,,13026.1618078201,11709.959526721,1.11240024169986,average,3,mean
mean_ensemble,IT,Cases,,175152.52720788,85854.2739605978,2.04011424391365,average,3,mean
mean_ensemble,LT,Cases,,5482.66253698672,4998.23206861413,1.09692036338499,average,3,mean
mean_ensemble,LV,Cases,,5541.04344127416,4497.44429121377,1.23204270747704,average,3,mean
mean_ensemble,MT,Cases,,1612.76392889493,941.680133605072,1.71264516616775,average,3,mean
mean_ensemble,NO,Cases,,8874.15197086353,8807.74742413949,1.0075393336714,average,3,mean
mean_ensemble,PT,Cases,,23137.577910628,22269.332729846,1.03898837883087,average,3,mean
mean_ensemble,RO,Cases,,30267.1730427234,20861.8215092844,1.45084037984187,average,3,mean
mean_ensemble,SI,Cases,,9665.99215051328,7364.8998607337,1.31244040425423,average,3,mean
mean_ensemble,SK,Cases,,19694.8890775966,12241.7118863225,1.60883455357265,average,3,mean
mean_ensemble,AT,Deaths,,32.2592308272947,25.0656057518116,1.28699187032267,average,3,mean
mean_ensemble,Average,Deaths,,53.1100449963097,38.903176831723,1.36518529646149,average,3,mean
mean_ensemble,BE,Deaths,,34.7701909722222,28.9454664855072,1.20123097652033,average,3,mean
